datetime,open,high,low,close,volume
2025.09.04 08:00,3545.52000,3552.48000,3541.10000,3548.14000,21356,0
2025.09.04 09:00,3548.13000,3558.78000,3539.71000,3546.92000,28607,0
2025.09.04 10:00,3546.40000,3546.40000,3534.87000,3545.90000,30963,0
2025.09.04 11:00,3545.95000,3553.10000,3542.21000,3552.62000,16839,0
2025.09.04 12:00,3552.59000,3556.15000,3549.09000,3552.67000,15809,0
2025.09.04 13:00,3552.61000,3555.45000,3542.43000,3542.91000,13849,0
2025.09.04 14:00,3542.84000,3548.24000,3542.75000,3546.24000,10663,0
2025.09.04 15:00,3546.15000,3550.96000,3545.57000,3549.64000,9350,0
2025.09.04 16:00,3549.68000,3550.42000,3544.33000,3545.58000,4142,0
2025.09.04 18:00,3544.88000,3545.75000,3539.97000,3540.85000,4831,0
2025.09.04 19:00,3540.89000,3554.40000,3540.78000,3552.60000,6735,0
2025.09.04 20:00,3552.59000,3556.60000,3548.97000,3552.07000,12269,0
2025.09.04 21:00,3552.08000,3556.51000,3549.91000,3552.37000,13350,0
2025.09.04 22:00,3552.37000,3555.33000,3545.83000,3550.79000,10966,0
2025.09.04 23:00,3550.78000,3559.01000,3548.54000,3558.19000,8618,0
2025.09.05 00:00,3558.18000,3559.02000,3556.18000,3558.31000,5555,0
2025.09.05 01:00,3558.32000,3561.10000,3555.51000,3557.57000,8551,0
2025.09.05 02:00,3557.57000,3557.87000,3548.44000,3552.67000,11951,0
2025.09.05 03:00,3552.68000,3554.31000,3546.46000,3548.00000,11943,0
2025.09.05 04:00,3547.99000,3549.81000,3544.63000,3546.01000,9785,0
2025.09.05 05:00,3546.02000,3553.70000,3545.96000,3552.29000,8060,0
2025.09.05 06:00,3552.32000,3552.84000,3549.48000,3551.85000,7182,0
2025.09.05 07:00,3551.64000,3555.12000,3547.89000,3553.07000,10955,0
2025.09.05 08:00,3553.17000,3586.78000,3548.64000,3580.10000,34763,0
2025.09.05 09:00,3580.16000,3595.31000,3573.05000,3594.41000,40104,0
2025.09.05 10:00,3594.46000,3597.85000,3573.36000,3590.27000,38017,0
2025.09.05 11:00,3590.28000,3595.34000,3581.68000,3591.75000,25822,0
2025.09.05 12:00,3591.80000,3599.99000,3590.97000,3594.98000,18743,0
2025.09.05 13:00,3595.03000,3597.25000,3590.26000,3596.36000,16739,0
2025.09.05 14:00,3596.46000,3597.19000,3592.33000,3595.31000,13336,0
2025.09.05 15:00,3595.30000,3595.94000,3592.42000,3594.69000,13684,0
2025.09.05 16:00,3594.61000,3595.26000,3586.30000,3586.58000,9098,0
2025.09.07 18:00,3584.53000,3596.34000,3584.26000,3592.07000,23909,0
2025.09.07 19:00,3592.06000,3593.94000,3587.73000,3591.17000,9391,0
2025.09.07 20:00,3591.15000,3594.36000,3586.98000,3594.31000,13860,0
2025.09.07 21:00,3594.32000,3597.09000,3584.80000,3589.51000,21827,0
2025.09.07 22:00,3589.53000,3594.29000,3586.23000,3590.62000,16604,0
2025.09.07 23:00,3590.81000,3592.21000,3582.83000,3583.38000,11090,0
2025.09.08 00:00,3583.25000,3584.65000,3579.58000,3581.55000,8217,0
2025.09.08 01:00,3581.57000,3591.54000,3581.01000,3591.01000,10849,0
2025.09.08 02:00,3591.02000,3598.83000,3589.48000,3597.90000,12507,0
2025.09.08 03:00,3597.94000,3613.38000,3596.17000,3609.30000,15937,0
2025.09.08 04:00,3609.31000,3617.19000,3606.98000,3611.25000,12753,0
2025.09.08 05:00,3611.24000,3614.99000,3608.71000,3613.61000,9862,0
2025.09.08 06:00,3613.66000,3622.48000,3613.31000,3617.01000,11603,0
2025.09.08 07:00,3617.02000,3619.97000,3612.65000,3619.87000,9879,0
2025.09.08 08:00,3619.88000,3625.97000,3614.46000,3624.28000,16276,0
2025.09.08 09:00,3624.30000,3636.91000,3620.06000,3633.21000,31588,0
2025.09.08 10:00,3633.22000,3640.86000,3628.73000,3640.73000,26802,0
2025.09.08 11:00,3640.74000,3646.22000,3632.98000,3639.32000,22151,0
2025.09.08 12:00,3639.33000,3641.52000,3635.86000,3640.62000,14798,0
2025.09.08 13:00,3640.70000,3640.94000,3632.57000,3633.23000,13020,0
2025.09.08 14:00,3633.27000,3636.60000,3631.75000,3635.86000,10417,0
2025.09.08 15:00,3635.87000,3637.66000,3632.37000,3636.36000,11551,0
2025.09.08 16:00,3636.37000,3637.86000,3634.47000,3635.35000,4535,0
2025.09.08 18:00,3634.99000,3636.83000,3628.84000,3629.33000,5826,0
2025.09.08 19:00,3629.43000,3636.07000,3628.08000,3634.83000,5865,0
2025.09.08 20:00,3634.83000,3640.81000,3633.34000,3638.36000,10217,0
2025.09.08 21:00,3638.36000,3647.44000,3636.00000,3646.24000,16711,0
2025.09.08 22:00,3646.20000,3654.35000,3644.63000,3647.41000,17406,0
2025.09.08 23:00,3647.33000,3652.00000,3642.58000,3645.76000,13331,0
2025.09.09 00:00,3645.80000,3657.03000,3645.58000,3654.91000,8689,0
2025.09.09 01:00,3654.90000,3659.08000,3652.28000,3655.05000,11931,0
2025.09.09 02:00,3655.20000,3656.12000,3636.55000,3647.44000,23723,0
2025.09.09 03:00,3647.48000,3650.98000,3641.45000,3644.34000,13316,0
2025.09.09 04:00,3644.23000,3650.89000,3641.79000,3647.95000,14569,0
2025.09.09 05:00,3647.94000,3656.77000,3647.71000,3653.39000,9813,0
2025.09.09 06:00,3653.49000,3655.97000,3648.59000,3651.89000,8671,0
2025.09.09 07:00,3651.92000,3654.24000,3646.89000,3648.05000,8395,0
2025.09.09 08:00,3648.12000,3655.49000,3643.61000,3647.33000,18028,0
2025.09.09 09:00,3647.56000,3668.15000,3646.20000,3666.17000,30027,0
2025.09.09 10:00,3666.02000,3674.67000,3635.99000,3645.04000,44702,0
2025.09.09 11:00,3645.12000,3646.53000,3626.74000,3645.60000,29229,0
2025.09.09 12:00,3645.59000,3649.26000,3644.09000,3645.07000,15736,0
2025.09.09 13:00,3645.08000,3646.33000,3641.11000,3642.63000,12357,0
2025.09.09 14:00,3642.60000,3645.12000,3639.59000,3640.20000,9582,0
2025.09.09 15:00,3640.22000,3641.23000,3628.35000,3629.22000,15440,0
2025.09.09 16:00,3629.19000,3632.82000,3626.46000,3626.81000,7071,0
2025.09.09 18:00,3626.12000,3635.69000,3622.99000,3635.29000,13706,0
2025.09.09 19:00,3635.34000,3640.60000,3633.21000,3633.40000,7649,0
2025.09.09 20:00,3633.43000,3634.29000,3621.41000,3623.83000,12014,0
2025.09.09 21:00,3623.84000,3632.63000,3620.23000,3630.67000,19192,0
2025.09.09 22:00,3630.68000,3638.12000,3629.95000,3636.23000,12304,0
2025.09.09 23:00,3635.91000,3636.87000,3633.03000,3636.40000,7433,0
2025.09.10 00:00,3636.43000,3643.18000,3636.40000,3642.75000,6337,0
2025.09.10 01:00,3642.73000,3645.24000,3639.76000,3642.79000,7781,0
2025.09.10 02:00,3642.78000,3647.64000,3640.66000,3643.83000,11702,0
2025.09.10 03:00,3643.81000,3648.39000,3641.03000,3644.04000,11933,0
2025.09.10 04:00,3644.05000,3647.72000,3641.74000,3645.68000,10716,0
2025.09.10 05:00,3645.67000,3655.86000,3644.79000,3655.01000,9099,0
2025.09.10 06:00,3655.02000,3657.32000,3651.52000,3655.30000,11257,0
2025.09.10 07:00,3655.31000,3656.19000,3648.36000,3649.26000,12428,0
2025.09.10 08:00,3649.28000,3657.43000,3640.21000,3643.83000,24195,0
2025.09.10 09:00,3643.85000,3654.00000,3641.95000,3651.06000,26818,0
2025.09.10 10:00,3651.07000,3655.44000,3643.92000,3647.43000,24580,0
2025.09.10 11:00,3647.47000,3648.41000,3638.35000,3644.47000,19089,0
2025.09.10 12:00,3644.51000,3646.72000,3639.80000,3642.58000,13199,0
2025.09.10 13:00,3642.53000,3647.38000,3641.55000,3647.23000,10489,0
2025.09.10 14:00,3647.22000,3649.60000,3644.43000,3645.19000,8539,0
2025.09.10 15:00,3645.27000,3646.36000,3635.08000,3641.80000,12994,0
2025.09.10 16:00,3641.84000,3642.77000,3637.94000,3639.86000,4337,0
2025.09.10 18:00,3641.41000,3644.32000,3637.77000,3639.62000,4750,0
2025.09.10 19:00,3639.65000,3645.46000,3638.37000,3644.74000,4199,0
2025.09.10 20:00,3644.75000,3647.00000,3642.38000,3643.70000,9252,0
2025.09.10 21:00,3643.70000,3649.08000,3639.69000,3641.04000,10475,0
2025.09.10 22:00,3640.93000,3643.33000,3634.10000,3637.24000,8868,0
2025.09.10 23:00,3637.25000,3637.27000,3629.70000,3631.97000,9590,0
2025.09.11 00:00,3631.93000,3634.34000,3630.07000,3630.49000,5152,0
2025.09.11 01:00,3630.48000,3633.47000,3623.25000,3625.18000,13984,0
2025.09.11 02:00,3625.13000,3638.05000,3622.60000,3633.30000,14730,0
2025.09.11 03:00,3633.32000,3633.39000,3623.90000,3629.66000,14247,0
2025.09.11 04:00,3629.65000,3631.65000,3625.43000,3626.25000,9530,0
2025.09.11 05:00,3626.18000,3626.18000,3613.95000,3621.78000,14910,0
2025.09.11 06:00,3621.87000,3624.91000,3619.64000,3621.68000,9176,0
2025.09.11 07:00,3621.59000,3622.19000,3615.24000,3616.80000,11030,0
2025.09.11 08:00,3616.82000,3643.79000,3612.62000,3629.01000,29219,0
2025.09.11 09:00,3629.33000,3636.92000,3618.36000,3630.27000,35354,0
2025.09.11 10:00,3630.18000,3637.81000,3625.96000,3629.34000,24600,0
2025.09.11 11:00,3629.35000,3638.83000,3629.35000,3632.96000,16439,0
2025.09.11 12:00,3632.93000,3641.89000,3632.93000,3636.01000,15195,0
2025.09.11 13:00,3636.07000,3636.72000,3631.72000,3635.06000,11180,0
2025.09.11 14:00,3635.07000,3636.91000,3630.49000,3632.15000,9124,0
2025.09.11 15:00,3632.11000,3637.46000,3632.00000,3636.80000,9202,0
2025.09.11 16:00,3636.79000,3637.60000,3633.07000,3633.46000,3247,0
2025.09.11 18:00,3633.96000,3638.02000,3633.10000,3634.88000,3336,0
2025.09.11 19:00,3634.89000,3635.98000,3631.51000,3631.79000,3821,0
2025.09.11 20:00,3631.76000,3637.90000,3630.38000,3636.42000,9730,0
2025.09.11 21:00,3636.48000,3647.38000,3636.43000,3646.21000,18480,0
2025.09.11 22:00,3646.20000,3650.83000,3644.76000,3648.85000,11700,0
2025.09.11 23:00,3648.87000,3653.12000,3646.59000,3652.74000,9289,0
2025.09.12 00:00,3652.75000,3656.15000,3651.50000,3654.87000,6350,0
2025.09.12 01:00,3654.89000,3656.56000,3651.86000,3652.91000,8666,0
2025.09.12 02:00,3652.92000,3654.07000,3648.15000,3650.61000,11884,0
2025.09.12 03:00,3650.58000,3653.72000,3647.77000,3648.15000,9956,0
2025.09.12 04:00,3648.14000,3651.05000,3639.47000,3641.11000,14649,0
2025.09.12 05:00,3641.01000,3647.04000,3637.63000,3646.48000,12687,0
2025.09.12 06:00,3646.51000,3652.17000,3646.16000,3650.95000,10225,0
2025.09.12 07:00,3650.88000,3651.83000,3646.75000,3647.05000,9592,0
2025.09.12 08:00,3647.06000,3648.97000,3638.11000,3645.20000,20501,0
2025.09.12 09:00,3645.34000,3652.39000,3643.28000,3650.45000,23417,0
2025.09.12 10:00,3650.46000,3654.41000,3647.39000,3648.04000,19786,0
2025.09.12 11:00,3648.05000,3648.26000,3641.77000,3644.48000,16653,0
2025.09.12 12:00,3644.50000,3649.57000,3642.47000,3648.96000,9605,0
2025.09.12 13:00,3648.95000,3650.72000,3647.33000,3648.54000,9544,0
2025.09.12 14:00,3648.55000,3649.46000,3646.94000,3648.47000,8163,0
2025.09.12 15:00,3648.48000,3648.51000,3643.38000,3644.02000,7871,0
2025.09.12 16:00,3644.05000,3645.26000,3641.29000,3643.41000,8010,0
2025.09.14 18:00,3644.97000,3646.40000,3639.69000,3642.09000,6472,0
2025.09.14 19:00,3642.10000,3642.10000,3636.69000,3638.13000,3938,0
2025.09.14 20:00,3638.12000,3642.61000,3632.00000,3633.35000,8671,0
2025.09.14 21:00,3633.35000,3634.75000,3626.64000,3634.27000,15334,0
2025.09.14 22:00,3634.27000,3645.29000,3634.22000,3640.85000,11847,0
2025.09.14 23:00,3640.86000,3646.37000,3640.02000,3645.92000,7904,0
2025.09.15 00:00,3645.94000,3646.83000,3643.54000,3645.56000,4725,0
2025.09.15 01:00,3645.57000,3646.09000,3642.24000,3643.44000,6318,0
2025.09.15 02:00,3643.41000,3643.84000,3636.42000,3636.64000,11101,0
2025.09.15 03:00,3636.49000,3644.84000,3633.60000,3643.66000,14237,0
2025.09.15 04:00,3643.56000,3645.57000,3640.67000,3645.31000,9723,0
2025.09.15 05:00,3645.30000,3645.74000,3635.58000,3641.29000,10886,0
2025.09.15 06:00,3641.31000,3646.27000,3638.93000,3639.93000,11231,0
2025.09.15 07:00,3639.97000,3646.80000,3638.88000,3642.39000,11064,0
2025.09.15 08:00,3642.40000,3650.80000,3636.94000,3650.40000,18027,0
2025.09.15 09:00,3650.33000,3664.19000,3646.80000,3657.17000,24087,0
2025.09.15 10:00,3657.15000,3663.88000,3653.71000,3663.31000,18879,0
2025.09.15 11:00,3663.33000,3681.88000,3662.93000,3680.31000,18303,0
2025.09.15 12:00,3680.32000,3685.56000,3674.79000,3679.01000,19826,0
2025.09.15 13:00,3679.05000,3682.70000,3678.37000,3681.54000,13138,0
2025.09.15 14:00,3681.53000,3682.08000,3675.62000,3676.74000,11116,0
2025.09.15 15:00,3676.75000,3682.76000,3676.48000,3680.82000,14382,0
2025.09.15 16:00,3680.83000,3681.90000,3678.60000,3678.86000,5746,0
2025.09.15 18:00,3679.72000,3680.90000,3676.13000,3678.78000,5874,0
2025.09.15 19:00,3678.79000,3680.41000,3675.95000,3676.87000,4166,0
2025.09.15 20:00,3676.78000,3686.82000,3676.31000,3686.26000,10390,0
2025.09.15 21:00,3686.28000,3689.52000,3676.95000,3679.17000,15248,0
2025.09.15 22:00,3679.14000,3682.55000,3674.61000,3677.68000,11999,0
2025.09.15 23:00,3677.67000,3682.97000,3676.86000,3680.91000,7707,0
2025.09.16 00:00,3680.90000,3685.19000,3680.01000,3684.25000,5475,0
2025.09.16 01:00,3684.24000,3684.48000,3680.25000,3682.54000,7093,0
2025.09.16 02:00,3682.55000,3694.22000,3681.47000,3693.23000,13107,0
2025.09.16 03:00,3693.02000,3694.10000,3686.14000,3686.45000,12695,0
2025.09.16 04:00,3686.43000,3697.24000,3686.00000,3694.06000,15536,0
2025.09.16 05:00,3694.07000,3698.90000,3692.75000,3698.27000,11007,0
2025.09.16 06:00,3698.30000,3698.80000,3692.62000,3693.22000,9814,0
2025.09.16 07:00,3693.24000,3699.38000,3690.35000,3696.98000,13576,0
2025.09.16 08:00,3696.97000,3697.26000,3686.29000,3689.07000,20641,0
2025.09.16 09:00,3689.08000,3698.58000,3685.04000,3695.49000,25822,0
2025.09.16 10:00,3695.41000,3702.95000,3685.68000,3686.36000,31519,0
2025.09.16 11:00,3686.46000,3688.95000,3678.64000,3686.31000,26114,0
2025.09.16 12:00,3686.30000,3691.12000,3684.48000,3689.79000,15647,0
2025.09.16 13:00,3689.77000,3691.01000,3686.11000,3687.53000,14039,0
2025.09.16 14:00,3687.54000,3690.93000,3686.32000,3690.49000,9169,0
2025.09.16 15:00,3690.48000,3690.91000,3687.60000,3689.65000,7553,0
2025.09.16 16:00,3689.58000,3693.77000,3689.33000,3689.86000,4034,0
2025.09.16 18:00,3689.70000,3692.72000,3689.54000,3691.81000,2849,0
2025.09.16 19:00,3691.80000,3695.07000,3691.61000,3694.20000,4126,0
2025.09.16 20:00,3694.19000,3695.26000,3691.01000,3691.07000,6681,0
2025.09.16 21:00,3691.05000,3691.93000,3675.98000,3679.44000,18097,0
2025.09.16 22:00,3679.39000,3683.75000,3674.12000,3682.12000,15133,0
2025.09.16 23:00,3682.13000,3683.45000,3679.76000,3681.69000,7025,0
2025.09.17 00:00,3681.74000,3682.50000,3680.41000,3680.68000,3954,0
2025.09.17 01:00,3680.71000,3685.84000,3675.84000,3679.00000,11028,0
2025.09.17 02:00,3678.97000,3680.09000,3670.27000,3675.05000,14327,0
2025.09.17 03:00,3675.10000,3677.21000,3666.47000,3666.90000,13316,0
2025.09.17 04:00,3666.89000,3667.76000,3662.40000,3664.87000,14399,0
2025.09.17 05:00,3664.86000,3670.79000,3663.81000,3667.88000,11637,0
2025.09.17 06:00,3667.87000,3669.82000,3660.29000,3661.25000,15502,0
2025.09.17 07:00,3661.22000,3669.90000,3660.04000,3665.99000,15811,0
2025.09.17 08:00,3666.09000,3679.30000,3665.48000,3678.74000,16223,0
2025.09.17 09:00,3678.79000,3682.51000,3672.71000,3678.80000,24331,0
2025.09.17 10:00,3678.79000,3686.03000,3676.65000,3684.37000,19655,0
2025.09.17 11:00,3684.39000,3687.18000,3682.81000,3684.24000,13623,0
2025.09.17 12:00,3684.23000,3688.46000,3683.84000,3684.56000,9726,0
2025.09.17 13:00,3684.58000,3687.73000,3678.75000,3686.67000,13407,0
2025.09.17 14:00,3686.51000,3707.37000,3645.97000,3650.36000,50315,0
2025.09.17 15:00,3650.39000,3666.83000,3646.18000,3661.52000,36354,0
2025.09.17 16:00,3661.56000,3661.66000,3656.18000,3659.56000,9110,0
2025.09.17 18:00,3661.17000,3665.20000,3655.11000,3662.76000,8466,0
2025.09.17 19:00,3662.75000,3671.98000,3661.91000,3668.96000,6252,0
2025.09.17 20:00,3669.05000,3669.74000,3658.05000,3665.04000,11895,0
2025.09.17 21:00,3665.17000,3668.64000,3651.73000,3656.93000,23430,0
2025.09.17 22:00,3656.94000,3665.70000,3655.27000,3664.62000,12602,0
2025.09.17 23:00,3664.61000,3665.89000,3657.71000,3658.36000,8311,0
2025.09.18 00:00,3658.32000,3659.19000,3653.32000,3653.38000,8038,0
2025.09.18 01:00,3653.45000,3659.00000,3649.31000,3651.33000,13435,0
2025.09.18 02:00,3651.32000,3651.88000,3633.75000,3637.31000,22472,0
2025.09.18 03:00,3637.30000,3659.95000,3635.55000,3658.99000,19412,0
2025.09.18 04:00,3659.02000,3665.63000,3653.53000,3665.32000,13692,0
2025.09.18 05:00,3665.28000,3672.92000,3664.43000,3671.49000,13783,0
2025.09.18 06:00,3671.47000,3672.45000,3665.34000,3666.90000,11489,0
2025.09.18 07:00,3666.91000,3670.88000,3664.27000,3666.96000,11523,0
2025.09.18 08:00,3666.95000,3672.23000,3662.91000,3663.35000,17878,0
2025.09.18 09:00,3663.34000,3664.11000,3627.97000,3642.01000,36596,0
2025.09.18 10:00,3641.96000,3646.45000,3634.33000,3638.40000,33286,0
2025.09.18 11:00,3638.42000,3642.33000,3636.72000,3641.09000,18818,0
2025.09.18 12:00,3641.11000,3647.12000,3640.69000,3646.12000,14434,0
2025.09.18 13:00,3646.06000,3646.62000,3643.17000,3643.39000,12234,0
2025.09.18 14:00,3643.40000,3643.63000,3640.47000,3641.19000,10082,0
2025.09.18 15:00,3641.11000,3647.10000,3640.55000,3646.52000,10366,0
2025.09.18 16:00,3646.65000,3646.93000,3643.82000,3644.20000,3179,0
2025.09.18 18:00,3643.83000,3643.86000,3639.43000,3640.12000,2484,0
2025.09.18 19:00,3640.11000,3641.66000,3637.60000,3640.04000,3317,0
2025.09.18 20:00,3640.09000,3642.56000,3636.12000,3640.07000,8093,0
2025.09.18 21:00,3640.07000,3651.02000,3632.33000,3639.70000,16697,0
2025.09.18 22:00,3639.71000,3650.06000,3638.71000,3647.36000,12931,0
2025.09.18 23:00,3647.32000,3656.27000,3645.14000,3653.52000,12508,0
2025.09.19 00:00,3653.51000,3659.95000,3653.50000,3658.71000,10051,0
2025.09.19 01:00,3658.68000,3661.07000,3651.44000,3652.27000,11896,0
2025.09.19 02:00,3652.22000,3654.23000,3643.23000,3646.76000,16533,0
2025.09.19 03:00,3646.79000,3657.35000,3644.39000,3653.73000,12969,0
2025.09.19 04:00,3653.71000,3656.62000,3649.36000,3655.67000,11153,0
2025.09.19 05:00,3655.68000,3658.58000,3655.06000,3658.38000,8921,0
2025.09.19 06:00,3658.39000,3659.08000,3654.94000,3655.93000,7154,0
2025.09.19 07:00,3655.89000,3655.91000,3645.64000,3648.26000,13265,0
2025.09.19 08:00,3648.28000,3651.90000,3644.37000,3649.10000,16441,0
2025.09.19 09:00,3649.06000,3664.35000,3643.48000,3663.16000,25505,0
2025.09.19 10:00,3663.17000,3669.34000,3656.18000,3667.05000,27335,0
2025.09.19 11:00,3667.06000,3675.77000,3665.19000,3670.61000,22455,0
2025.09.19 12:00,3670.62000,3673.24000,3666.37000,3668.07000,15079,0
2025.09.19 13:00,3668.02000,3679.47000,3667.88000,3678.45000,14643,0
2025.09.19 14:00,3678.48000,3683.94000,3678.00000,3683.49000,12735,0
2025.09.19 15:00,3683.50000,3685.21000,3681.29000,3684.21000,11450,0
2025.09.19 16:00,3684.24000,3685.14000,3680.76000,3685.14000,5913,0
2025.09.21 18:00,3685.12000,3691.96000,3683.57000,3688.31000,8773,0
2025.09.21 19:00,3688.32000,3690.38000,3685.60000,3686.13000,5459,0
2025.09.21 20:00,3686.14000,3690.94000,3685.50000,3690.80000,8829,0
2025.09.21 21:00,3690.82000,3696.64000,3686.55000,3689.18000,19174,0
2025.09.21 22:00,3689.14000,3693.32000,3685.35000,3686.25000,12205,0
2025.09.21 23:00,3686.23000,3697.32000,3685.83000,3695.41000,11174,0
2025.09.22 00:00,3695.42000,3695.74000,3689.87000,3691.99000,6197,0
2025.09.22 01:00,3691.98000,3700.29000,3691.66000,3696.88000,9891,0
2025.09.22 02:00,3696.85000,3719.86000,3695.35000,3714.19000,18739,0
2025.09.22 03:00,3714.20000,3716.43000,3708.65000,3713.03000,15931,0
2025.09.22 04:00,3712.90000,3722.48000,3712.27000,3720.16000,12963,0
2025.09.22 05:00,3720.20000,3726.68000,3719.33000,3723.08000,12003,0
2025.09.22 06:00,3723.06000,3728.35000,3720.90000,3727.21000,11413,0
2025.09.22 07:00,3727.22000,3728.10000,3721.06000,3724.68000,12484,0
2025.09.22 08:00,3724.69000,3725.48000,3712.23000,3721.64000,20750,0
2025.09.22 09:00,3721.63000,3725.41000,3713.57000,3722.31000,30221,0
2025.09.22 10:00,3722.33000,3726.33000,3716.69000,3725.69000,26863,0
2025.09.22 11:00,3725.68000,3736.41000,3723.64000,3735.86000,19944,0
2025.09.22 12:00,3735.94000,3739.42000,3735.03000,3736.92000,14732,0
2025.09.22 13:00,3736.93000,3747.18000,3736.93000,3746.47000,14028,0
2025.09.22 14:00,3746.48000,3748.05000,3744.44000,3747.47000,9686,0
2025.09.22 15:00,3747.46000,3748.82000,3742.28000,3747.48000,11375,0
2025.09.22 16:00,3747.49000,3748.44000,3745.42000,3746.81000,4153,0
2025.09.22 18:00,3745.92000,3747.52000,3738.10000,3739.89000,5154,0
2025.09.22 19:00,3739.88000,3749.06000,3739.00000,3747.57000,6630,0
2025.09.22 20:00,3747.62000,3750.55000,3744.80000,3747.00000,10276,0
2025.09.22 21:00,3747.10000,3759.17000,3745.47000,3754.45000,20566,0
2025.09.22 22:00,3754.43000,3755.39000,3736.62000,3741.80000,20272,0
2025.09.22 23:00,3741.77000,3747.02000,3738.91000,3746.46000,11808,0
2025.09.23 00:00,3746.45000,3747.45000,3743.10000,3744.59000,7008,0
2025.09.23 01:00,3744.41000,3758.77000,3743.14000,3753.18000,12440,0
2025.09.23 02:00,3753.12000,3757.18000,3751.34000,3753.92000,15357,0
2025.09.23 03:00,3753.59000,3757.29000,3748.78000,3753.17000,14767,0
2025.09.23 04:00,3753.11000,3775.11000,3752.91000,3774.35000,16920,0
2025.09.23 05:00,3774.38000,3791.14000,3774.05000,3784.86000,20245,0
2025.09.23 06:00,3784.89000,3787.68000,3780.67000,3782.98000,11732,0
2025.09.23 07:00,3782.99000,3788.83000,3779.66000,3783.59000,15515,0
2025.09.23 08:00,3783.73000,3785.36000,3777.39000,3784.09000,17925,0
2025.09.23 09:00,3784.16000,3788.70000,3774.01000,3783.62000,28631,0
2025.09.23 10:00,3783.63000,3784.92000,3767.53000,3773.90000,29777,0
2025.09.23 11:00,3773.88000,3782.01000,3772.67000,3779.37000,17723,0
2025.09.23 12:00,3779.39000,3782.01000,3765.04000,3779.05000,23528,0
2025.09.23 13:00,3779.13000,3785.71000,3775.67000,3777.40000,18737,0
2025.09.23 14:00,3777.41000,3781.23000,3756.08000,3756.83000,18573,0
2025.09.23 15:00,3756.74000,3768.01000,3751.74000,3764.38000,27099,0
2025.09.23 16:00,3764.32000,3767.38000,3762.42000,3763.79000,7452,0
2025.09.23 18:00,3765.04000,3767.35000,3761.55000,3765.35000,4780,0
2025.09.23 19:00,3765.34000,3770.09000,3761.89000,3763.79000,6765,0
2025.09.23 20:00,3763.77000,3765.44000,3758.78000,3765.01000,11466,0
2025.09.23 21:00,3765.14000,3771.62000,3754.84000,3756.55000,19691,0
2025.09.23 22:00,3756.49000,3759.22000,3750.63000,3756.84000,13571,0
2025.09.23 23:00,3756.85000,3766.43000,3752.17000,3765.24000,12558,0
2025.09.24 00:00,3765.22000,3768.26000,3763.07000,3767.98000,7878,0
2025.09.24 01:00,3768.06000,3776.98000,3767.85000,3774.70000,11619,0
2025.09.24 02:00,3774.71000,3776.01000,3769.17000,3771.19000,13268,0
2025.09.24 03:00,3771.43000,3779.08000,3770.68000,3777.46000,11466,0
2025.09.24 04:00,3777.49000,3777.80000,3766.88000,3770.10000,10768,0
2025.09.24 05:00,3770.08000,3771.73000,3762.95000,3768.50000,10472,0
2025.09.24 06:00,3768.47000,3768.71000,3759.73000,3762.13000,10279,0
2025.09.24 07:00,3762.18000,3769.58000,3759.50000,3768.83000,11939,0
2025.09.24 08:00,3768.84000,3771.36000,3763.88000,3768.09000,19347,0
2025.09.24 09:00,3768.08000,3772.73000,3758.85000,3761.24000,25562,0
2025.09.24 10:00,3761.23000,3765.03000,3749.44000,3752.52000,29282,0
2025.09.24 11:00,3752.73000,3756.64000,3739.55000,3741.15000,21689,0
2025.09.24 12:00,3741.13000,3745.27000,3732.32000,3735.70000,21205,0
2025.09.24 13:00,3735.73000,3738.77000,3732.22000,3732.99000,12667,0
2025.09.24 14:00,3732.98000,3733.95000,3722.84000,3724.29000,14330,0
2025.09.24 15:00,3724.27000,3731.78000,3717.31000,3730.09000,16629,0
2025.09.24 16:00,3730.03000,3737.40000,3729.95000,3736.32000,6277,0
2025.09.24 18:00,3737.79000,3745.12000,3737.79000,3741.05000,5952,0
2025.09.24 19:00,3741.06000,3745.16000,3738.94000,3742.86000,4994,0
2025.09.24 20:00,3742.79000,3751.41000,3741.28000,3748.85000,11858,0
2025.09.24 21:00,3748.84000,3750.45000,3732.93000,3736.04000,17643,0
2025.09.24 22:00,3736.00000,3742.26000,3729.55000,3739.41000,13249,0
2025.09.24 23:00,3739.40000,3739.55000,3734.33000,3736.47000,8975,0
2025.09.25 00:00,3736.46000,3740.76000,3731.71000,3738.10000,6983,0
2025.09.25 01:00,3738.01000,3741.12000,3734.06000,3738.59000,9271,0
2025.09.25 02:00,3738.68000,3748.10000,3737.45000,3741.05000,13281,0
2025.09.25 03:00,3741.09000,3754.96000,3739.82000,3752.05000,15849,0
2025.09.25 04:00,3752.04000,3761.66000,3750.95000,3756.39000,17988,0
2025.09.25 05:00,3756.49000,3761.00000,3750.41000,3756.83000,13819,0
2025.09.25 06:00,3756.89000,3760.66000,3755.42000,3756.97000,11333,0
2025.09.25 07:00,3757.00000,3757.42000,3741.07000,3753.04000,18660,0
2025.09.25 08:00,3753.01000,3755.67000,3730.40000,3738.79000,27482,0
2025.09.25 09:00,3738.81000,3745.60000,3721.98000,3733.43000,35536,0
2025.09.25 10:00,3733.48000,3736.36000,3723.56000,3731.31000,29857,0
2025.09.25 11:00,3731.32000,3738.80000,3728.02000,3735.91000,21016,0
